transaction_id,datetime,store_id,product_id,quantity,unit_price,payment_type
T2-837,2025-08-23T12:16:38,S010,P0049,5,90.73,cash
T2-838,2025-08-23T11:43:44,S001,P0139,3,1.73,cash
T2-839,2025-08-23T18:31:11,S004,P0113,3,52.77,online
T2-840,2025-08-23T10:36:11,S010,P0170,5,177.59,card
T2-841,2025-08-23T12:42:04,S009,P0027,3,97.48,online
T2-842,2025-08-23T13:13:58,S010,P0021,4,132.16,online
T2-843,2025-08-23T18:47:33,S003,P0017,2,66.67,card
T2-844,2025-08-23T20:16:00,S003,P0144,5,93.49,cash
T2-845,2025-08-23T10:41:05,S008,P0053,2,72.97,card
T2-846,2025-08-23T18:07:19,S002,P0101,3,199.39,cash
T2-847,2025-08-23T20:18:59,S002,P0050,5,35.01,online
T2-848,2025-08-23T17:12:08,S008,P0008,3,158.39,online
T2-849,2025-08-23T12:28:07,S006,P0159,5,149.58,cash
T2-850,2025-08-23T19:45:40,S002,P0117,1,78.73,online
T2-851,2025-08-23T13:46:48,S009,P0144,4,135.17,card
T2-852,2025-08-23T14:57:43,S002,P0058,2,65.12,online
T2-853,2025-08-23T11:29:19,S007,P0057,3,190.46,online
T2-854,2025-08-23T09:06:59,S009,P0165,1,4.22,card
T2-855,2025-08-23T15:11:26,S002,P0020,5,162.73,online
T2-856,2025-08-23T17:37:53,S006,P0198,3,21.68,online
T2-857,2025-08-23T14:32:34,S005,P0029,3,45.31,cash
T2-858,2025-08-23T15:23:11,S004,P0136,2,109.1,online
T2-859,2025-08-23T18:34:26,S004,P0093,1,103.37,card
T2-860,2025-08-23T13:27:00,S010,P0090,5,39.43,cash
T2-861,2025-08-23T18:50:53,S007,P0083,5,14.66,card
T2-862,2025-08-23T15:44:08,S002,P0085,3,178.93,card
T2-863,2025-08-23T11:52:49,S007,P0077,1,163.38,card
T2-864,2025-08-23T10:13:37,S007,P0183,3,77.3,cash
T2-865,2025-08-23T10:59:03,S001,P0051,4,165.76,online
T2-866,2025-08-23T16:59:27,S009,P0020,2,159.27,cash
T2-867,2025-08-23T12:36:00,S003,P0043,2,98.2,card
T2-868,2025-08-23T14:07:42,S009,P0121,5,104.87,card
T2-869,2025-08-23T14:54:19,S003,P0156,3,196.86,online
T2-870,2025-08-23T11:13:21,S010,P0053,1,17.3,cash
T2-871,2025-08-23T13:33:04,S001,P0189,4,180.58,cash
T2-872,2025-08-23T17:57:31,S001,P0167,4,72.4,card
T2-873,2025-08-23T19:35:08,S003,P0070,2,182.78,cash
T2-874,2025-08-23T13:58:18,S010,P0047,1,148.09,online
T2-875,2025-08-23T17:33:44,S003,P0024,2,58.27,card
T2-876,2025-08-23T16:15:51,S003,P0077,5,75.8,online
T2-877,2025-08-23T13:23:03,S001,P0142,2,128.45,online
T2-878,2025-08-23T18:19:33,S005,P0140,1,177.15,cash
T2-879,2025-08-23T09:50:18,S005,P0177,5,169.64,online
T2-880,2025-08-23T16:32:32,S004,P0195,2,89.85,online
T2-881,2025-08-23T11:05:47,S009,P0120,2,92.7,cash
T2-882,2025-08-23T11:35:46,S004,P0077,5,160.6,card
T2-883,2025-08-23T12:14:11,S002,P0100,2,162.43,cash
T2-884,2025-08-23T09:55:48,S009,P0198,3,35.55,card
T2-885,2025-08-23T09:41:54,S010,P0025,5,106.7,online
T2-886,2025-08-23T10:40:00,S009,P0178,3,172.95,cash
T2-887,2025-08-23T14:07:51,S006,P0154,1,190.87,cash
T2-888,2025-08-23T20:57:24,S001,P0037,2,47.41,online
T2-889,2025-08-23T18:42:22,S003,P0059,3,2.69,online
T2-890,2025-08-23T18:40:28,S008,P0067,5,130.78,card
T2-891,2025-08-23T14:45:18,S010,P0159,5,26.03,cash
T2-892,2025-08-23T12:45:26,S008,P0116,4,86.78,online
T2-893,2025-08-23T17:43:06,S007,P0188,4,39.91,card
T2-894,2025-08-23T16:59:51,S004,P0036,1,179.12,card
T2-895,2025-08-23T17:38:52,S004,P0074,2,163.98,card
T2-896,2025-08-23T15:44:08,S004,P0014,1,8.27,cash
T2-897,2025-08-23T11:16:46,S005,P0017,3,10.26,card
T2-898,2025-08-23T10:41:20,S010,P0053,3,199.11,cash
T2-899,2025-08-23T09:33:01,S001,P0095,5,156.49,online
T2-900,2025-08-23T13:37:53,S002,P0036,5,54.16,cash
T2-901,2025-08-23T20:24:18,S005,P0023,5,151.03,card
T2-902,2025-08-23T10:42:26,S002,P0144,5,133.17,online
T2-903,2025-08-23T17:46:45,S009,P0117,3,89.23,card
T2-904,2025-08-23T20:25:06,S004,P0138,2,37.3,online
T2-905,2025-08-23T17:24:58,S008,P0192,5,45.3,card
T2-906,2025-08-23T09:51:22,S006,P0174,3,117.27,card
T2-907,2025-08-23T17:18:35,S004,P0027,2,67.96,cash
T2-908,2025-08-23T09:34:45,S004,P0123,3,128.93,card
T2-909,2025-08-23T20:27:31,S008,P0110,2,66.54,online
T2-910,2025-08-23T20:23:17,S006,P0136,2,77.92,cash
T2-911,2025-08-23T19:52:12,S002,P0086,4,67.79,online
T2-912,2025-08-23T11:18:46,S004,P0151,4,110.76,card
T2-913,2025-08-23T17:21:33,S010,P0169,3,25.9,online
T2-914,2025-08-23T16:13:04,S003,P0050,2,104.26,cash
T2-915,2025-08-23T18:11:58,S002,P0186,5,29.45,online
T2-916,2025-08-23T16:16:28,S005,P0194,4,72.4,online
T2-917,2025-08-23T10:43:25,S007,P0072,2,144.32,card
T2-918,2025-08-23T17:33:49,S004,P0107,4,179.89,card
T2-919,2025-08-23T16:28:26,S001,P0173,1,5.73,card
T2-920,2025-08-23T14:32:21,S005,P0114,4,142.35,cash
T2-921,2025-08-23T12:55:44,S005,P0081,1,6.91,online
T2-922,2025-08-23T15:47:55,S003,P0119,5,144.67,cash
T2-923,2025-08-23T11:16:44,S008,P0121,4,18.85,online
T2-924,2025-08-23T15:54:33,S005,P0157,1,167.83,cash
T2-925,2025-08-23T11:06:58,S006,P0088,4,68.44,online
T2-926,2025-08-23T17:46:06,S007,P0094,2,4.77,card
T2-927,2025-08-23T09:02:20,S001,P0119,4,144.6,cash
T2-928,2025-08-23T14:27:05,S004,P0041,4,191.29,cash
T2-929,2025-08-23T10:42:39,S005,P0077,4,2.01,cash
T2-930,2025-08-23T15:33:48,S007,P0192,5,37.72,online
T2-931,2025-08-23T13:54:25,S010,P0045,4,134.2,online
T2-932,2025-08-23T20:22:46,S002,P0134,3,147.7,card
T2-933,2025-08-23T14:06:00,S006,P0162,3,97.05,online
T2-934,2025-08-23T17:15:09,S008,P0058,4,42.16,online
T2-935,2025-08-23T15:50:00,S001,P0121,4,145.2,cash
T2-936,2025-08-23T16:31:38,S010,P0061,3,194.61,online
T2-937,2025-08-23T16:38:45,S006,P0164,5,170.25,online
T2-938,2025-08-23T13:21:47,S002,P0183,1,40.32,online
T2-939,2025-08-23T17:55:41,S001,P0068,3,189.28,cash
T2-940,2025-08-23T12:34:59,S005,P0077,3,16.35,card
T2-941,2025-08-23T20:42:43,S005,P0001,5,147.9,card
T2-942,2025-08-23T16:32:06,S007,P0057,4,23.67,online
T2-943,2025-08-23T10:43:22,S010,P0035,5,143.94,cash
T2-944,2025-08-23T20:46:04,S001,P0168,3,9.13,online
T2-945,2025-08-23T15:10:58,S005,P0156,5,17.13,cash
T2-946,2025-08-23T11:39:45,S010,P0169,3,95.04,online
T2-947,2025-08-23T19:56:24,S002,P0075,2,26.1,cash
T2-948,2025-08-23T18:51:10,S008,P0174,5,72.27,card
T2-949,2025-08-23T17:01:55,S010,P0160,4,123.59,cash
T2-950,2025-08-23T20:09:15,S009,P0077,1,101.08,online
T2-951,2025-08-23T16:13:15,S008,P0148,4,97.03,card
T2-952,2025-08-23T12:43:37,S010,P0152,5,28.86,card
T2-953,2025-08-23T15:14:53,S004,P0013,4,93.1,cash
T2-954,2025-08-23T17:16:19,S008,P0036,5,58.29,online
T2-955,2025-08-23T15:36:55,S002,P0068,5,159.3,card
T2-956,2025-08-23T16:39:31,S009,P0068,4,46.04,online
T2-957,2025-08-23T14:24:15,S010,P0080,4,27.86,online
T2-958,2025-08-23T20:56:37,S010,P0030,5,32.31,card
T2-959,2025-08-23T14:20:03,S008,P0063,2,40.45,card
T2-960,2025-08-23T18:08:03,S009,P0054,4,68.13,cash
T2-961,2025-08-23T11:13:54,S010,P0029,3,99.62,cash
T2-962,2025-08-23T14:15:09,S010,P0125,5,55.94,card
T2-963,2025-08-23T12:00:24,S010,P0085,5,186.24,cash
T2-964,2025-08-23T09:34:47,S001,P0030,4,113.46,cash
T2-965,2025-08-23T18:57:24,S009,P0148,3,144.32,cash
T2-966,2025-08-23T14:07:11,S009,P0097,1,27.55,card
T2-967,2025-08-23T15:13:51,S010,P0186,2,95.66,online
T2-968,2025-08-23T12:09:22,S003,P0179,2,7.92,online
T2-969,2025-08-23T09:22:06,S004,P0078,2,157.76,card
T2-970,2025-08-23T20:14:13,S008,P0163,1,122.97,cash
T2-971,2025-08-23T11:32:47,S005,P0156,4,41.94,online
T2-972,2025-08-23T15:56:24,S001,P0142,3,108.94,cash
T2-973,2025-08-23T15:34:35,S006,P0028,4,198.37,online
T2-974,2025-08-23T09:20:35,S005,P0153,5,46.06,cash
T2-975,2025-08-23T12:28:51,S004,P0112,5,66.01,cash
T2-976,2025-08-23T18:39:22,S007,P0042,4,191.39,card
T2-977,2025-08-23T20:48:27,S002,P0123,3,143.87,cash
T2-978,2025-08-23T12:57:44,S002,P0085,3,130.1,online
T2-979,2025-08-23T14:50:24,S007,P0177,5,69.3,cash
T2-980,2025-08-23T16:44:43,S009,P0041,5,149.56,online
T2-981,2025-08-23T15:16:19,S003,P0164,5,61.53,card
T2-982,2025-08-23T11:19:23,S009,P0061,4,44.67,cash
T2-983,2025-08-23T10:37:14,S003,P0058,4,38.96,card
T2-984,2025-08-23T12:55:25,S010,P0058,2,118.93,cash
T2-985,2025-08-23T20:04:37,S010,P0093,3,119.39,online
T2-986,2025-08-23T13:01:06,S010,P0066,2,8.88,cash
T2-987,2025-08-23T11:52:52,S004,P0101,3,161.48,online
T2-988,2025-08-23T17:39:45,S009,P0138,4,192.78,cash
T2-989,2025-08-23T09:49:43,S010,P0054,4,49.38,online
T2-990,2025-08-23T19:10:37,S005,P0030,3,22.59,cash
T2-991,2025-08-23T19:45:43,S010,P0104,4,78.79,online
T2-992,2025-08-23T18:08:10,S005,P0042,4,70.91,card
T2-993,2025-08-23T16:21:44,S010,P0051,3,64.36,cash
T2-994,2025-08-23T15:34:22,S010,P0011,1,1.85,cash
T2-995,2025-08-23T14:43:47,S008,P0169,3,39.82,online
T2-996,2025-08-23T18:55:17,S004,P0123,4,76.47,card
T2-997,2025-08-23T16:27:02,S002,P0125,3,120.98,online
T2-998,2025-08-23T09:55:29,S001,P0088,2,97.15,cash
T2-999,2025-08-23T18:53:12,S010,P0167,5,42.87,cash
T2-1000,2025-08-23T18:32:48,S010,P0101,3,45.15,card
