transaction_id,datetime,store_id,product_id,quantity,unit_price,payment_type
T3-836,2025-08-22T18:22:31,S003,P0133,2,181.6,cash
T3-837,2025-08-22T18:21:40,S010,P0133,2,198.56,card
T3-838,2025-08-22T20:52:49,S005,P0113,5,48.0,cash
T3-839,2025-08-22T10:42:13,S005,P0072,4,38.16,online
T3-840,2025-08-22T17:28:13,S009,P0181,4,25.38,online
T3-841,2025-08-22T20:58:14,S003,P0108,3,106.17,cash
T3-842,2025-08-22T17:14:56,S003,P0096,1,95.48,card
T3-843,2025-08-22T19:14:34,S009,P0171,5,124.53,card
T3-844,2025-08-22T19:36:25,S001,P0142,5,89.64,online
T3-845,2025-08-22T14:42:58,S004,P0099,1,135.72,online
T3-846,2025-08-22T10:11:37,S005,P0164,2,188.44,online
T3-847,2025-08-22T19:38:27,S002,P0168,3,11.07,cash
T3-848,2025-08-22T12:46:36,S007,P0061,3,120.31,online
T3-849,2025-08-22T19:18:55,S007,P0125,3,45.3,card
T3-850,2025-08-22T20:00:14,S006,P0140,3,19.66,online
T3-851,2025-08-22T11:08:33,S009,P0190,1,53.25,cash
T3-852,2025-08-22T18:56:30,S005,P0195,1,42.43,online
T3-853,2025-08-22T19:48:55,S006,P0144,4,23.74,cash
T3-854,2025-08-22T17:29:45,S002,P0123,5,140.69,card
T3-855,2025-08-22T18:32:59,S005,P0054,1,41.05,card
T3-856,2025-08-22T20:50:42,S004,P0200,2,62.89,card
T3-857,2025-08-22T12:38:31,S004,P0014,3,105.66,cash
T3-858,2025-08-22T16:08:30,S009,P0168,5,96.88,card
T3-859,2025-08-22T18:36:31,S005,P0079,4,101.72,cash
T3-860,2025-08-22T18:35:39,S001,P0150,5,171.02,card
T3-861,2025-08-22T20:36:27,S008,P0041,4,143.77,cash
T3-862,2025-08-22T14:35:18,S006,P0081,3,157.27,card
T3-863,2025-08-22T16:35:22,S004,P0159,1,162.81,card
T3-864,2025-08-22T11:29:10,S010,P0196,3,198.47,cash
T3-865,2025-08-22T10:27:04,S009,P0009,3,85.26,card
T3-866,2025-08-22T11:37:02,S009,P0089,3,137.22,card
T3-867,2025-08-22T10:49:44,S005,P0150,1,129.28,card
T3-868,2025-08-22T10:53:19,S005,P0153,5,188.57,card
T3-869,2025-08-22T14:37:14,S004,P0091,4,149.26,card
T3-870,2025-08-22T10:14:37,S004,P0003,1,154.17,card
T3-871,2025-08-22T11:54:51,S006,P0096,2,61.26,cash
T3-872,2025-08-22T10:50:20,S005,P0075,4,21.22,card
T3-873,2025-08-22T11:10:12,S005,P0045,2,155.59,cash
T3-874,2025-08-22T10:04:49,S007,P0193,5,32.7,card
T3-875,2025-08-22T19:17:47,S008,P0142,4,124.99,cash
T3-876,2025-08-22T11:25:07,S010,P0050,4,167.72,card
T3-877,2025-08-22T15:58:50,S010,P0077,5,106.34,online
T3-878,2025-08-22T11:30:17,S004,P0198,3,191.13,card
T3-879,2025-08-22T11:14:55,S010,P0089,4,108.73,online
T3-880,2025-08-22T14:42:09,S004,P0163,4,85.06,card
T3-881,2025-08-22T16:25:49,S009,P0030,3,171.28,cash
T3-882,2025-08-22T20:48:32,S002,P0089,1,149.39,card
T3-883,2025-08-22T14:31:13,S001,P0098,3,106.63,cash
T3-884,2025-08-22T16:14:02,S003,P0006,2,164.65,cash
T3-885,2025-08-22T17:00:39,S003,P0148,5,63.84,card
T3-886,2025-08-22T15:22:26,S006,P0144,3,168.97,online
T3-887,2025-08-22T09:46:38,S010,P0040,5,152.33,card
T3-888,2025-08-22T14:57:57,S010,P0108,2,59.81,online
T3-889,2025-08-22T19:06:03,S005,P0019,5,52.31,cash
T3-890,2025-08-22T17:22:57,S002,P0191,2,189.38,cash
T3-891,2025-08-22T17:58:21,S003,P0183,5,12.85,card
T3-892,2025-08-22T12:05:06,S010,P0057,2,87.33,online
T3-893,2025-08-22T15:29:52,S001,P0045,4,189.59,card
T3-894,2025-08-22T13:37:45,S005,P0127,4,71.81,online
T3-895,2025-08-22T12:24:09,S003,P0143,1,52.74,cash
T3-896,2025-08-22T18:48:39,S002,P0041,1,40.06,cash
T3-897,2025-08-22T13:55:27,S003,P0036,3,31.96,online
T3-898,2025-08-22T14:07:03,S004,P0039,1,132.87,online
T3-899,2025-08-22T12:44:27,S008,P0161,1,67.34,card
T3-900,2025-08-22T16:54:00,S007,P0184,1,68.66,card
T3-901,2025-08-22T17:26:18,S007,P0188,2,101.92,online
T3-902,2025-08-22T09:19:15,S008,P0117,3,61.27,online
T3-903,2025-08-22T20:39:44,S009,P0027,2,19.42,cash
T3-904,2025-08-22T15:36:58,S007,P0066,2,41.49,online
T3-905,2025-08-22T15:50:36,S007,P0047,3,14.11,card
T3-906,2025-08-22T18:08:41,S002,P0037,1,98.12,online
T3-907,2025-08-22T10:48:12,S010,P0031,2,54.98,card
T3-908,2025-08-22T13:35:09,S002,P0141,3,93.17,online
T3-909,2025-08-22T09:02:12,S005,P0048,1,64.98,online
T3-910,2025-08-22T12:55:32,S010,P0021,1,172.89,card
T3-911,2025-08-22T17:19:44,S002,P0071,2,185.04,online
T3-912,2025-08-22T20:32:21,S005,P0052,4,178.4,online
T3-913,2025-08-22T16:00:16,S005,P0152,1,10.14,online
T3-914,2025-08-22T19:37:06,S003,P0033,4,178.45,online
T3-915,2025-08-22T11:07:38,S002,P0169,1,71.59,cash
T3-916,2025-08-22T13:23:35,S002,P0182,1,60.1,online
T3-917,2025-08-22T20:10:57,S010,P0035,2,166.99,card
T3-918,2025-08-22T18:38:30,S005,P0098,3,91.65,online
T3-919,2025-08-22T16:31:13,S008,P0041,2,39.18,online
T3-920,2025-08-22T11:46:43,S009,P0185,2,133.77,cash
T3-921,2025-08-22T13:59:33,S003,P0096,1,69.28,cash
T3-922,2025-08-22T14:41:06,S009,P0044,4,84.73,cash
T3-923,2025-08-22T12:20:14,S008,P0044,5,79.49,online
T3-924,2025-08-22T12:40:49,S004,P0031,1,112.31,cash
T3-925,2025-08-22T19:56:10,S009,P0082,1,27.96,cash
T3-926,2025-08-22T09:16:05,S008,P0126,1,29.79,card
T3-927,2025-08-22T10:59:18,S009,P0141,1,71.24,card
T3-928,2025-08-22T12:59:08,S005,P0137,4,112.45,card
T3-929,2025-08-22T09:43:36,S004,P0040,3,20.48,cash
T3-930,2025-08-22T19:57:00,S001,P0182,4,114.33,card
T3-931,2025-08-22T19:30:37,S004,P0134,1,145.3,cash
T3-932,2025-08-22T20:26:19,S004,P0033,1,21.9,online
T3-933,2025-08-22T15:09:26,S008,P0071,2,164.14,cash
T3-934,2025-08-22T12:53:05,S006,P0178,3,83.93,cash
T3-935,2025-08-22T15:28:20,S008,P0162,2,127.1,online
T3-936,2025-08-22T20:07:37,S006,P0007,2,90.32,cash
T3-937,2025-08-22T18:24:56,S002,P0129,5,75.53,online
T3-938,2025-08-22T16:40:39,S004,P0132,2,133.24,card
T3-939,2025-08-22T11:36:33,S002,P0052,3,16.1,cash
T3-940,2025-08-22T10:42:05,S007,P0120,3,118.92,online
T3-941,2025-08-22T16:36:48,S006,P0038,1,75.26,cash
T3-942,2025-08-22T14:33:51,S008,P0137,1,179.9,card
T3-943,2025-08-22T14:10:04,S009,P0170,3,146.2,card
T3-944,2025-08-22T14:42:21,S002,P0197,5,124.89,online
T3-945,2025-08-22T13:21:15,S006,P0083,3,197.13,card
T3-946,2025-08-22T18:54:10,S005,P0115,1,76.76,card
T3-947,2025-08-22T19:52:25,S002,P0016,4,150.45,cash
T3-948,2025-08-22T14:10:44,S008,P0197,3,179.99,card
T3-949,2025-08-22T15:40:24,S006,P0022,1,171.16,online
T3-950,2025-08-22T11:52:22,S005,P0095,1,109.16,card
T3-951,2025-08-22T09:36:35,S009,P0190,5,57.16,cash
T3-952,2025-08-22T16:19:46,S003,P0074,1,108.59,online
T3-953,2025-08-22T18:52:07,S002,P0025,4,170.99,cash
T3-954,2025-08-22T16:45:04,S007,P0158,4,186.57,online
T3-955,2025-08-22T12:48:49,S009,P0126,3,146.45,cash
T3-956,2025-08-22T17:58:36,S003,P0076,2,185.02,online
T3-957,2025-08-22T12:34:54,S002,P0195,2,9.43,online
T3-958,2025-08-22T10:31:47,S010,P0163,3,136.75,cash
T3-959,2025-08-22T19:50:03,S001,P0132,4,46.38,card
T3-960,2025-08-22T14:12:24,S010,P0050,5,196.38,online
T3-961,2025-08-22T10:21:25,S001,P0176,3,109.93,cash
T3-962,2025-08-22T09:08:16,S002,P0116,1,195.59,card
T3-963,2025-08-22T11:24:58,S008,P0040,4,50.05,card
T3-964,2025-08-22T09:00:41,S009,P0040,4,157.11,cash
T3-965,2025-08-22T17:01:17,S004,P0064,4,33.27,cash
T3-966,2025-08-22T11:53:53,S006,P0050,3,115.63,cash
T3-967,2025-08-22T19:34:43,S004,P0102,4,143.14,online
T3-968,2025-08-22T13:19:50,S006,P0021,5,18.43,online
T3-969,2025-08-22T10:36:35,S003,P0156,1,143.02,online
T3-970,2025-08-22T14:19:29,S008,P0124,3,98.64,online
T3-971,2025-08-22T15:14:50,S001,P0080,5,39.39,online
T3-972,2025-08-22T14:17:21,S009,P0038,2,54.41,cash
T3-973,2025-08-22T15:48:07,S003,P0016,2,7.92,card
T3-974,2025-08-22T09:35:03,S005,P0038,4,145.56,cash
T3-975,2025-08-22T20:57:32,S010,P0167,3,44.89,card
T3-976,2025-08-22T14:38:49,S009,P0041,5,9.29,card
T3-977,2025-08-22T14:38:01,S002,P0116,5,88.1,card
T3-978,2025-08-22T17:40:13,S005,P0122,1,193.69,card
T3-979,2025-08-22T11:53:37,S006,P0072,4,118.17,card
T3-980,2025-08-22T14:14:12,S002,P0106,3,76.75,cash
T3-981,2025-08-22T18:57:47,S010,P0168,1,2.74,online
T3-982,2025-08-22T15:02:13,S007,P0129,3,38.79,cash
T3-983,2025-08-22T15:29:14,S009,P0147,3,23.71,online
T3-984,2025-08-22T19:20:09,S009,P0087,4,141.55,online
T3-985,2025-08-22T09:52:01,S008,P0048,5,188.31,cash
T3-986,2025-08-22T20:09:52,S002,P0148,3,2.8,online
T3-987,2025-08-22T17:37:58,S001,P0134,2,168.63,card
T3-988,2025-08-22T14:49:14,S010,P0142,5,6.82,card
T3-989,2025-08-22T15:27:43,S008,P0097,5,177.91,cash
T3-990,2025-08-22T11:49:00,S006,P0057,3,93.18,card
T3-991,2025-08-22T20:31:39,S008,P0039,3,15.64,online
T3-992,2025-08-22T15:32:53,S005,P0132,5,186.7,card
T3-993,2025-08-22T18:26:12,S001,P0103,1,26.07,online
T3-994,2025-08-22T17:47:54,S009,P0174,5,39.03,card
T3-995,2025-08-22T09:10:29,S005,P0059,3,147.25,card
T3-996,2025-08-22T09:09:30,S003,P0048,2,79.54,cash
T3-997,2025-08-22T10:26:15,S004,P0069,1,121.15,cash
T3-998,2025-08-22T17:18:19,S004,P0053,3,18.16,card
T3-999,2025-08-22T11:12:29,S007,P0124,3,138.45,cash
T3-1000,2025-08-22T17:06:42,S008,P0151,3,122.65,cash
